X,Y
25.26902035747765,62.99004381369593
25.27065554278789,62.983652156056166
25.276601010022834,62.98320590199314
25.265178678537996,62.98923461619229
25.274789513444283,62.98915197736449
25.766303616696817,62.987600871257094
25.761785792041906,62.98575721619247
25.763239970692126,62.99219101985563
25.76044619893922,62.988014695406015
25.763463949264175,62.99649013221705
25.76023912579636,62.98615929920706
25.753571492387206,63.21069904711573
25.755582330526337,63.21415502349985
25.746950688874445,63.21705140567341
25.747686341189986,63.22277284923669
25.74911865895383,63.21169109378286
28.22725706539298,63.201883010560536
28.222523009732907,63.19857822442294
28.248331803087122,63.19689597776851
28.228777011305755,63.196441056480744
28.213022011482813,63.19653947645005
28.22085238124965,63.199687226751806
30.21407043723611,63.18083084210053
30.215884794600846,63.18536659075613
30.225033134457657,63.18334741036308
30.227361589182532,63.17975402245498
30.232099066905654,63.18291634073526
30.223236952953762,63.18421004792341
21.296546085757434,63.33292755533319
21.28629793059294,63.32954377699103
21.296422978687275,63.327020992045526
21.298130939105928,63.327161367232456
21.297978130439688,63.32139974839018
21.292965110267936,63.33369310534351
22.737759771956792,63.37928342479031
22.74387258574899,63.37418746577681
22.744854755938263,63.38884265247658
28.25145717727667,63.431990029674935
28.245756590952514,63.44144189118628
28.238794713278974,63.43811921147857
28.248285366033624,63.43667777634055
28.23894001915034,63.441482592585
28.24616131540553,63.43987802771041
30.248762634039803,63.404679142199285
30.254386301428816,63.40774981820244
30.249059655693227,63.40909118344164
30.246345491714813,63.402130739737565
26.734145327534186,63.67046795253975
26.745229727449303,63.65894823508421
26.746780968841104,63.67314657189664
26.73496135236281,63.66715085858057
26.753772799207923,63.667379192388154
26.742763356407895,63.66744329343965
27.75972125001573,63.65722328452489
27.75364907730082,63.66458251208065
27.752159658018236,63.663267103414654
27.743989134285634,63.673895154060446
27.75453970689591,63.66877405924235
27.757593671490067,63.6678565633355
28.248383760853855,63.65864553997982
28.23874808852672,63.66433079816438
28.228200168537473,63.657052706453705
28.23622200166895,63.66269738411126
28.242284142417464,63.657862910481526
23.685936545017107,63.84557324964076
23.688010482794102,63.86352892573189
23.689049512057224,63.85352135518895
23.700192711823256,63.86380757177262
23.69085050202585,63.854928570540025
23.70033136886842,63.856000693685495
24.18851050592871,63.870743863992864
24.20577432154351,63.86780190772283
24.204896618603193,63.87444597944106
24.20987997539632,63.86062770554795
24.20109899996511,63.86100591926781
24.190868995519583,63.86907508559566
26.75067186497808,63.892349674836424
26.749732287254513,63.883289498531944
26.751705425193162,63.90076326831916
26.742231032495138,63.88876043894201
26.740326472506315,63.8941576095811
27.260162877324085,63.89706705327204
27.24895143603054,63.89441535703586
27.250555597499723,63.89075773789509
27.26059440909343,63.895285056341315
27.25370209441585,63.89250076655469
27.248796360439623,63.891970156595015
27.75994785661714,63.89024891401818
27.754114806163777,63.88815973198262
27.764205445291807,63.889669311722585
27.755774121699684,63.89571411775132
28.271862702121116,63.88677420241919
28.27471316260196,63.89409390190315
28.263081604238746,63.888936796872976
28.269156306730526,63.88295722133388
28.2667435731443,63.88515370811558
28.777845287605793,63.877009631426056
28.76742433941373,63.885727751670494
28.78169239691312,63.88390439561981
28.7743167898205,63.8809544384931
28.780218148089038,63.877786340303764
28.776071780521498,63.88970022090342
29.292607927910996,63.87895050597749
29.291147264307767,63.868094148257235
29.286996382470875,63.87550809197707
29.285475037093747,63.86757403588168
29.28045945747273,63.869942569087826
29.27818226149472,63.872541114436366
26.7381228060552,64.11155182181736
26.72967528907039,64.11866330732485
26.74155041889635,64.11879496324573
